id,gid,x,y,dir_x,dir_y,radius,time
89,89,3.72,-0.682609,-0.978327,-0.00552061,0.1,224.478
89,89,3.68,-0.689565,-0.977562,0.0129039,0.1,224.518
89,89,3.64,-0.696522,-0.976797,0.0313284,0.1,224.558
89,89,3.6,-0.703478,-0.976032,0.0497529,0.1,224.598
89,89,3.56,-0.710435,-0.975267,0.0681773,0.1,224.638
89,89,3.52,-0.717391,-0.974502,0.0866018,0.1,224.678
89,89,3.48,-0.724348,-0.973737,0.105026,0.1,224.718
89,89,3.44,-0.731304,-0.972972,0.123451,0.1,224.758
89,89,3.4,-0.738261,-0.972207,0.141875,0.1,224.798
89,89,3.36,-0.745217,-0.971442,0.1603,0.1,224.838
89,89,3.32,-0.752174,-0.970677,0.178724,0.1,224.878
89,89,3.28,-0.75913,-0.969912,0.197149,0.1,224.918
89,89,3.24,-0.766087,-0.969147,0.215573,0.1,224.958
89,89,3.2,-0.773043,-0.968382,0.233998,0.1,224.998
89,89,3.16,-0.78,-0.967617,0.252422,0.1,225.038
89,89,3.12462,-0.770769,-0.965475,0.258497,0.1,225.078
89,89,3.08923,-0.761538,-0.963333,0.264572,0.1,225.118
89,89,3.05385,-0.752308,-0.961191,0.270646,0.1,225.158
89,89,3.01846,-0.743077,-0.959049,0.276721,0.1,225.198
89,89,2.98308,-0.733846,-0.956906,0.282796,0.1,225.238
89,89,2.94769,-0.724615,-0.954764,0.288871,0.1,225.278
89,89,2.91231,-0.715385,-0.952622,0.294945,0.1,225.318
89,89,2.87692,-0.706154,-0.95048,0.30102,0.1,225.358
89,89,2.84154,-0.696923,-0.948338,0.307095,0.1,225.398
89,89,2.80615,-0.687692,-0.946196,0.31317,0.1,225.438
89,89,2.77077,-0.678462,-0.944054,0.319244,0.1,225.478
89,89,2.73538,-0.669231,-0.941911,0.325319,0.1,225.518
89,89,2.7,-0.66,-0.939769,0.331394,0.1,225.558
89,89,2.66462,-0.650769,-0.937627,0.337468,0.1,225.598
89,89,2.62923,-0.641538,-0.935485,0.343543,0.1,225.638
89,89,2.59385,-0.632308,-0.933343,0.349618,0.1,225.678
89,89,2.55846,-0.623077,-0.931201,0.355693,0.1,225.718
89,89,2.52308,-0.613846,-0.929058,0.361767,0.1,225.758
89,89,2.48769,-0.604615,-0.926916,0.367842,0.1,225.798
89,89,2.45231,-0.595385,-0.924774,0.373917,0.1,225.838
89,89,2.41692,-0.586154,-0.922632,0.379992,0.1,225.878
89,89,2.38154,-0.576923,-0.92049,0.386066,0.1,225.918
89,89,2.34615,-0.567692,-0.918348,0.392141,0.1,225.958
89,89,2.31077,-0.558462,-0.916206,0.398216,0.1,225.998
89,89,2.27538,-0.549231,-0.914063,0.40429,0.1,226.038
89,89,2.24,-0.54,-0.911921,0.410365,0.1,226.078
89,89,2.20522,-0.524348,-0.913158,0.407312,0.1,226.118
89,89,2.17043,-0.508696,-0.914396,0.404258,0.1,226.158
89,89,2.13565,-0.493043,-0.915633,0.401205,0.1,226.198
89,89,2.10087,-0.477391,-0.91687,0.398151,0.1,226.238
89,89,2.06609,-0.461739,-0.918107,0.395098,0.1,226.278
89,89,2.0313,-0.446087,-0.919344,0.392045,0.1,226.318
89,89,1.99652,-0.430435,-0.920582,0.388991,0.1,226.358
89,89,1.96174,-0.414783,-0.921819,0.385938,0.1,226.398
89,89,1.92696,-0.39913,-0.923056,0.382884,0.1,226.438
89,89,1.89217,-0.383478,-0.924293,0.379831,0.1,226.478
89,89,1.85739,-0.367826,-0.92553,0.376777,0.1,226.518
89,89,1.82261,-0.352174,-0.926767,0.373724,0.1,226.558
89,89,1.78783,-0.336522,-0.928005,0.37067,0.1,226.598
89,89,1.75304,-0.32087,-0.929242,0.367617,0.1,226.638
89,89,1.71826,-0.305217,-0.930479,0.364564,0.1,226.678
89,89,1.68348,-0.289565,-0.931716,0.36151,0.1,226.718
89,89,1.6487,-0.273913,-0.932953,0.358457,0.1,226.758
89,89,1.61391,-0.258261,-0.93419,0.355403,0.1,226.798
89,89,1.57913,-0.242609,-0.935428,0.35235,0.1,226.838
89,89,1.54435,-0.226957,-0.936665,0.349296,0.1,226.878
89,89,1.50957,-0.211304,-0.937902,0.346243,0.1,226.918
89,89,1.47478,-0.195652,-0.939139,0.34319,0.1,226.958
89,89,1.44,-0.18,-0.940376,0.340136,0.1,226.998
89,89,1.40759,-0.168276,-0.942413,0.327258,0.1,227.038
89,89,1.37517,-0.156552,-0.94445,0.314381,0.1,227.078
89,89,1.34276,-0.144828,-0.946487,0.301503,0.1,227.118
89,89,1.31034,-0.133103,-0.948524,0.288626,0.1,227.158
89,89,1.27793,-0.121379,-0.95056,0.275748,0.1,227.198
89,89,1.24552,-0.109655,-0.952597,0.26287,0.1,227.238
89,89,1.2131,-0.097931,-0.954634,0.249993,0.1,227.278
89,89,1.18069,-0.0862069,-0.956671,0.237115,0.1,227.318
89,89,1.14828,-0.0744828,-0.958708,0.224238,0.1,227.358
89,89,1.11586,-0.0627586,-0.960745,0.21136,0.1,227.398
89,89,1.08345,-0.0510345,-0.962782,0.198482,0.1,227.438
89,89,1.05103,-0.0393104,-0.964818,0.185605,0.1,227.478
89,89,1.01862,-0.0275862,-0.966855,0.172727,0.1,227.518
89,89,0.986207,-0.0158621,-0.968892,0.159849,0.1,227.558
89,89,0.953793,-0.00413795,-0.970929,0.146972,0.1,227.598
89,89,0.921379,0.0075862,-0.972966,0.134094,0.1,227.638
89,89,0.888966,0.0193103,-0.975003,0.121217,0.1,227.678
89,89,0.856552,0.0310345,-0.97704,0.108339,0.1,227.718
89,89,0.824138,0.0427586,-0.979076,0.0954614,0.1,227.758
89,89,0.791724,0.0544828,-0.981113,0.0825838,0.1,227.798
89,89,0.75931,0.0662069,-0.98315,0.0697062,0.1,227.838
89,89,0.726897,0.077931,-0.985187,0.0568286,0.1,227.878
89,89,0.694483,0.0896552,-0.987224,0.0439509,0.1,227.918
89,89,0.662069,0.101379,-0.989261,0.0310733,0.1,227.958
89,89,0.629655,0.113103,-0.991297,0.0181957,0.1,227.998
89,89,0.597241,0.124828,-0.993334,0.00531811,0.1,228.038
89,89,0.564828,0.136552,-0.995371,-0.00755951,0.1,228.078
89,89,0.532414,0.148276,-0.997408,-0.0204371,0.1,228.118
89,89,0.5,0.16,-0.999445,-0.0333147,0.1,228.158
89,89,0.464706,0.158824,-0.999429,-0.033712,0.1,228.198
89,89,0.429412,0.157647,-0.999413,-0.0341094,0.1,228.238
89,89,0.394118,0.156471,-0.999397,-0.0345067,0.1,228.278
89,89,0.358824,0.155294,-0.999381,-0.034904,0.1,228.318
89,89,0.323529,0.154118,-0.999365,-0.0353013,0.1,228.358
89,89,0.288235,0.152941,-0.999349,-0.0356986,0.1,228.398
89,89,0.252941,0.151765,-0.999333,-0.036096,0.1,228.438
89,89,0.217647,0.150588,-0.999317,-0.0364933,0.1,228.477
89,89,0.182353,0.149412,-0.999301,-0.0368906,0.1,228.517
89,89,0.147059,0.148235,-0.999286,-0.0372879,0.1,228.557
89,89,0.111765,0.147059,-0.99927,-0.0376852,0.1,228.597
89,89,0.0764706,0.145882,-0.999254,-0.0380825,0.1,228.637
89,89,0.0411764,0.144706,-0.999238,-0.0384799,0.1,228.677
89,89,0.00588232,0.143529,-0.999222,-0.0388772,0.1,228.717
89,89,-0.0294118,0.142353,-0.999206,-0.0392745,0.1,228.757
89,89,-0.0647059,0.141176,-0.99919,-0.0396718,0.1,228.797
89,89,-0.1,0.14,-0.999174,-0.0400691,0.1,228.837
89,89,-0.135294,0.138824,-0.999158,-0.0404664,0.1,228.877
89,89,-0.170588,0.137647,-0.999142,-0.0408638,0.1,228.917
89,89,-0.205882,0.136471,-0.999126,-0.0412611,0.1,228.957
89,89,-0.241176,0.135294,-0.99911,-0.0416584,0.1,228.997
89,89,-0.276471,0.134118,-0.999094,-0.0420557,0.1,229.037
89,89,-0.311765,0.132941,-0.999078,-0.042453,0.1,229.077
89,89,-0.347059,0.131765,-0.999062,-0.0428504,0.1,229.117
89,89,-0.382353,0.130588,-0.999047,-0.0432477,0.1,229.157
89,89,-0.417647,0.129412,-0.999031,-0.043645,0.1,229.197
89,89,-0.452941,0.128235,-0.999015,-0.0440423,0.1,229.237
89,89,-0.488235,0.127059,-0.998999,-0.0444396,0.1,229.277
89,89,-0.523529,0.125882,-0.998983,-0.0448369,0.1,229.317
89,89,-0.558824,0.124706,-0.998967,-0.0452343,0.1,229.357
89,89,-0.594118,0.123529,-0.998951,-0.0456316,0.1,229.397
89,89,-0.629412,0.122353,-0.998935,-0.0460289,0.1,229.437
89,89,-0.664706,0.121176,-0.998919,-0.0464262,0.1,229.477
89,89,-0.7,0.12,-0.998903,-0.0468235,0.1,229.517
89,89,-0.735556,0.118333,-0.998931,-0.0451317,0.1,229.557
89,89,-0.771111,0.116667,-0.998959,-0.0434398,0.1,229.597
89,89,-0.806667,0.115,-0.998986,-0.041748,0.1,229.637
89,89,-0.842222,0.113333,-0.999014,-0.0400561,0.1,229.677
89,89,-0.877778,0.111667,-0.999042,-0.0383643,0.1,229.717
89,89,-0.913333,0.11,-0.999069,-0.0366725,0.1,229.757
89,89,-0.948889,0.108333,-0.999097,-0.0349806,0.1,229.797
89,89,-0.984444,0.106667,-0.999125,-0.0332888,0.1,229.837
89,89,-1.02,0.105,-0.999153,-0.0315969,0.1,229.877
89,89,-1.05556,0.103333,-0.99918,-0.0299051,0.1,229.917
89,89,-1.09111,0.101667,-0.999208,-0.0282132,0.1,229.957
89,89,-1.12667,0.1,-0.999236,-0.0265214,0.1,229.997
89,89,-1.16222,0.0983333,-0.999263,-0.0248295,0.1,230.037
89,89,-1.19778,0.0966667,-0.999291,-0.0231377,0.1,230.077
89,89,-1.23333,0.095,-0.999319,-0.0214458,0.1,230.117
89,89,-1.26889,0.0933333,-0.999347,-0.019754,0.1,230.157
89,89,-1.30444,0.0916667,-0.999374,-0.0180621,0.1,230.197
89,89,-1.34,0.09,-0.999402,-0.0163703,0.1,230.237
89,89,-1.37556,0.0883333,-0.99943,-0.0146785,0.1,230.277
89,89,-1.41111,0.0866667,-0.999457,-0.0129866,0.1,230.317
89,89,-1.44667,0.085,-0.999485,-0.0112948,0.1,230.357
89,89,-1.48222,0.0833333,-0.999513,-0.00960292,0.1,230.397
89,89,-1.51778,0.0816667,-0.999541,-0.00791107,0.1,230.437
89,89,-1.55333,0.08,-0.999568,-0.00621922,0.1,230.477
89,89,-1.58889,0.0783333,-0.999596,-0.00452738,0.1,230.517
89,89,-1.62444,0.0766667,-0.999624,-0.00283553,0.1,230.557
89,89,-1.66,0.075,-0.999651,-0.00114368,0.1,230.597
89,89,-1.69556,0.0733333,-0.999679,0.000548162,0.1,230.637
89,89,-1.73111,0.0716667,-0.999707,0.00224001,0.1,230.677
89,89,-1.76667,0.07,-0.999735,0.00393185,0.1,230.717
89,89,-1.80222,0.0683333,-0.999762,0.0056237,0.1,230.757
89,89,-1.83778,0.0666667,-0.99979,0.00731555,0.1,230.797
89,89,-1.87333,0.065,-0.999818,0.00900739,0.1,230.837
89,89,-1.90889,0.0633333,-0.999845,0.0106992,0.1,230.877
89,89,-1.94444,0.0616667,-0.999873,0.0123911,0.1,230.917
89,89,-1.98,0.06,-0.999901,0.0140829,0.1,230.957
89,89,-2.01302,0.0604651,-0.999896,0.0131884,0.1,230.997
89,89,-2.04605,0.0609302,-0.999892,0.0122938,0.1,231.037
89,89,-2.07907,0.0613953,-0.999887,0.0113993,0.1,231.077
89,89,-2.11209,0.0618605,-0.999882,0.0105047,0.1,231.117
89,89,-2.14512,0.0623256,-0.999878,0.00961015,0.1,231.157
89,89,-2.17814,0.0627907,-0.999873,0.00871559,0.1,231.197
89,89,-2.21116,0.0632558,-0.999869,0.00782103,0.1,231.237
89,89,-2.24419,0.0637209,-0.999864,0.00692648,0.1,231.277
89,89,-2.27721,0.064186,-0.999859,0.00603192,0.1,231.317
89,89,-2.31023,0.0646512,-0.999855,0.00513736,0.1,231.357
89,89,-2.34326,0.0651163,-0.99985,0.0042428,0.1,231.397
89,89,-2.37628,0.0655814,-0.999846,0.00334825,0.1,231.437
89,89,-2.4093,0.0660465,-0.999841,0.00245369,0.1,231.477
89,89,-2.44233,0.0665116,-0.999836,0.00155913,0.1,231.517
89,89,-2.47535,0.0669767,-0.999832,0.000664576,0.1,231.557
89,89,-2.50837,0.0674419,-0.999827,-0.000229982,0.1,231.597
89,89,-2.5414,0.067907,-0.999822,-0.00112454,0.1,231.637
89,89,-2.57442,0.0683721,-0.999818,-0.0020191,0.1,231.677
89,89,-2.60744,0.0688372,-0.999813,-0.00291365,0.1,231.717
89,89,-2.64047,0.0693023,-0.999809,-0.00380821,0.1,231.757
89,89,-2.67349,0.0697674,-0.999804,-0.00470277,0.1,231.797
89,89,-2.70651,0.0702326,-0.999799,-0.00559732,0.1,231.837
89,89,-2.73953,0.0706977,-0.999795,-0.00649188,0.1,231.877
89,89,-2.77256,0.0711628,-0.99979,-0.00738644,0.1,231.917
89,89,-2.80558,0.0716279,-0.999786,-0.00828099,0.1,231.957
89,89,-2.8386,0.072093,-0.999781,-0.00917555,0.1,231.997
89,89,-2.87163,0.0725581,-0.999776,-0.0100701,0.1,232.037
89,89,-2.90465,0.0730233,-0.999772,-0.0109647,0.1,232.077
89,89,-2.93767,0.0734884,-0.999767,-0.0118592,0.1,232.117
89,89,-2.9707,0.0739535,-0.999763,-0.0127538,0.1,232.157
89,89,-3.00372,0.0744186,-0.999758,-0.0136483,0.1,232.197
89,89,-3.03674,0.0748837,-0.999753,-0.0145429,0.1,232.237
89,89,-3.06977,0.0753488,-0.999749,-0.0154375,0.1,232.277
89,89,-3.10279,0.0758139,-0.999744,-0.016332,0.1,232.317
89,89,-3.13581,0.0762791,-0.99974,-0.0172266,0.1,232.357
89,89,-3.16884,0.0767442,-0.999735,-0.0181211,0.1,232.397
89,89,-3.20186,0.0772093,-0.99973,-0.0190157,0.1,232.437
89,89,-3.23488,0.0776744,-0.999726,-0.0199102,0.1,232.477
89,89,-3.26791,0.0781395,-0.999721,-0.0208048,0.1,232.517
89,89,-3.30093,0.0786047,-0.999717,-0.0216994,0.1,232.557
89,89,-3.33395,0.0790698,-0.999712,-0.0225939,0.1,232.597
89,89,-3.36698,0.0795349,-0.999707,-0.0234885,0.1,232.637
89,89,-3.4,0.08,-0.999703,-0.024383,0.1,232.677
89,89,-3.42982,0.0792727,-0.998932,-0.0186851,0.1,232.717
89,89,-3.45964,0.0785455,-0.998162,-0.0129871,0.1,232.757
89,89,-3.48945,0.0778182,-0.997391,-0.00728914,0.1,232.797
89,89,-3.51927,0.0770909,-0.996621,-0.00159118,0.1,232.837
89,89,-3.54909,0.0763636,-0.99585,0.00410678,0.1,232.877
89,89,-3.57891,0.0756364,-0.99508,0.00980474,0.1,232.917
89,89,-3.60873,0.0749091,-0.994309,0.0155027,0.1,232.957
89,89,-3.63855,0.0741818,-0.993539,0.0212007,0.1,232.997
89,89,-3.66836,0.0734545,-0.992769,0.0268986,0.1,233.037
89,89,-3.69818,0.0727273,-0.991998,0.0325966,0.1,233.077
89,89,-3.728,0.072,-0.991228,0.0382946,0.1,233.117
89,89,-3.75782,0.0712727,-0.990457,0.0439925,0.1,233.157
89,89,-3.78764,0.0705454,-0.989687,0.0496905,0.1,233.197
89,89,-3.81745,0.0698182,-0.988916,0.0553884,0.1,233.237
89,89,-3.84727,0.0690909,-0.988146,0.0610864,0.1,233.277
89,89,-3.87709,0.0683636,-0.987375,0.0667844,0.1,233.317
89,89,-3.90691,0.0676364,-0.986605,0.0724823,0.1,233.357
89,89,-3.93673,0.0669091,-0.985834,0.0781803,0.1,233.397
89,89,-3.96655,0.0661818,-0.985064,0.0838782,0.1,233.437
89,89,-3.99636,0.0654545,-0.984294,0.0895762,0.1,233.477
89,89,-4.02618,0.0647273,-0.983523,0.0952742,0.1,233.517
89,89,-4.056,0.064,-0.982753,0.100972,0.1,233.557
89,89,-4.08582,0.0632727,-0.981982,0.10667,0.1,233.597
89,89,-4.11564,0.0625454,-0.981212,0.112368,0.1,233.637
89,89,-4.14545,0.0618182,-0.980441,0.118066,0.1,233.677
89,89,-4.17527,0.0610909,-0.979671,0.123764,0.1,233.717
89,89,-4.20509,0.0603636,-0.9789,0.129462,0.1,233.757
89,89,-4.23491,0.0596364,-0.97813,0.13516,0.1,233.797
89,89,-4.26473,0.0589091,-0.977359,0.140858,0.1,233.837
89,89,-4.29455,0.0581818,-0.976589,0.146556,0.1,233.877
89,89,-4.32436,0.0574545,-0.975819,0.152254,0.1,233.917
89,89,-4.35418,0.0567273,-0.975048,0.157952,0.1,233.957
89,89,-4.384,0.056,-0.974278,0.16365,0.1,233.997
89,89,-4.41382,0.0552727,-0.973507,0.169348,0.1,234.037
89,89,-4.44364,0.0545455,-0.972737,0.175046,0.1,234.077
89,89,-4.47345,0.0538182,-0.971966,0.180744,0.1,234.117
89,89,-4.50327,0.0530909,-0.971196,0.186442,0.1,234.157
89,89,-4.53309,0.0523636,-0.970425,0.19214,0.1,234.197
89,89,-4.56291,0.0516364,-0.969655,0.197837,0.1,234.237
89,89,-4.59273,0.0509091,-0.968884,0.203535,0.1,234.277
89,89,-4.62255,0.0501818,-0.968114,0.209233,0.1,234.317
89,89,-4.65236,0.0494545,-0.967344,0.214931,0.1,234.357
89,89,-4.68218,0.0487273,-0.966573,0.220629,0.1,234.396
89,89,-4.712,0.048,-0.965803,0.226327,0.1,234.436
89,89,-4.74182,0.0472727,-0.965032,0.232025,0.1,234.476
89,89,-4.77164,0.0465455,-0.964262,0.237723,0.1,234.516
89,89,-4.80145,0.0458182,-0.963491,0.243421,0.1,234.556
89,89,-4.83127,0.0450909,-0.962721,0.249119,0.1,234.596
89,89,-4.86109,0.0443636,-0.96195,0.254817,0.1,234.636
89,89,-4.89091,0.0436364,-0.96118,0.260515,0.1,234.676
89,89,-4.92073,0.0429091,-0.960409,0.266213,0.1,234.716
89,89,-4.95055,0.0421818,-0.959639,0.271911,0.1,234.756
89,89,-4.98036,0.0414545,-0.958869,0.277609,0.1,234.796
89,89,-5.01018,0.0407273,-0.958098,0.283307,0.1,234.836
89,89,-5.04,0.04,-0.957328,0.289005,0.1,234.876
89,89,-5.06409,0.0472727,-0.948707,0.300983,0.1,234.916
89,89,-5.08818,0.0545455,-0.940086,0.31296,0.1,234.956
89,89,-5.11227,0.0618182,-0.931466,0.324938,0.1,234.996
89,89,-5.13636,0.0690909,-0.922845,0.336916,0.1,235.036
89,89,-5.16045,0.0763636,-0.914224,0.348893,0.1,235.076
89,89,-5.18455,0.0836364,-0.905604,0.360871,0.1,235.116
89,89,-5.20864,0.0909091,-0.896983,0.372849,0.1,235.156
89,89,-5.23273,0.0981818,-0.888362,0.384827,0.1,235.196
89,89,-5.25682,0.105455,-0.879741,0.396804,0.1,235.236
89,89,-5.28091,0.112727,-0.871121,0.408782,0.1,235.276
89,89,-5.305,0.12,-0.8625,0.42076,0.1,235.316
89,89,-5.32909,0.127273,-0.853879,0.432737,0.1,235.356
89,89,-5.35318,0.134545,-0.845259,0.444715,0.1,235.396
89,89,-5.37727,0.141818,-0.836638,0.456693,0.1,235.436
89,89,-5.40136,0.149091,-0.828017,0.468671,0.1,235.476
89,89,-5.42545,0.156364,-0.819397,0.480648,0.1,235.516
89,89,-5.44955,0.163636,-0.810776,0.492626,0.1,235.556
89,89,-5.47364,0.170909,-0.802155,0.504604,0.1,235.596
89,89,-5.49773,0.178182,-0.793535,0.516581,0.1,235.636
89,89,-5.52182,0.185455,-0.784914,0.528559,0.1,235.676
89,89,-5.54591,0.192727,-0.776293,0.540537,0.1,235.716
89,89,-5.57,0.2,-0.767673,0.552515,0.1,235.756
89,89,-5.59409,0.207273,-0.759052,0.564492,0.1,235.796
89,89,-5.61818,0.214545,-0.750431,0.57647,0.1,235.836
89,89,-5.64227,0.221818,-0.741811,0.588448,0.1,235.876
89,89,-5.66636,0.229091,-0.73319,0.600425,0.1,235.916
89,89,-5.69045,0.236364,-0.724569,0.612403,0.1,235.956
89,89,-5.71455,0.243636,-0.715948,0.624381,0.1,235.996
89,89,-5.73864,0.250909,-0.707328,0.636359,0.1,236.036
89,89,-5.76273,0.258182,-0.698707,0.648336,0.1,236.076
89,89,-5.78682,0.265455,-0.690086,0.660314,0.1,236.116
89,89,-5.81091,0.272727,-0.681466,0.672292,0.1,236.156
89,89,-5.835,0.28,-0.672845,0.68427,0.1,236.196
89,89,-5.85909,0.287273,-0.664224,0.696247,0.1,236.236
89,89,-5.88318,0.294545,-0.655604,0.708225,0.1,236.276
89,89,-5.90727,0.301818,-0.646983,0.720203,0.1,236.316
89,89,-5.93136,0.309091,-0.638362,0.73218,0.1,236.356
89,89,-5.95545,0.316364,-0.629742,0.744158,0.1,236.396
89,89,-5.97955,0.323636,-0.621121,0.756136,0.1,236.436
89,89,-6.00364,0.330909,-0.6125,0.768114,0.1,236.476
89,89,-6.02773,0.338182,-0.60388,0.780091,0.1,236.516
89,89,-6.05182,0.345455,-0.595259,0.792069,0.1,236.556
89,89,-6.07591,0.352727,-0.586638,0.804047,0.1,236.596
89,89,-6.1,0.36,-0.578017,0.816024,0.1,236.636
89,89,-6.11236,0.377455,-0.578017,0.816024,0.1,236.676
89,89,-6.12473,0.394909,-0.578017,0.816024,0.1,236.716
89,89,-6.13709,0.412364,-0.578017,0.816024,0.1,236.756
89,89,-6.14945,0.429818,-0.578017,0.816024,0.1,236.796
89,89,-6.16182,0.447273,-0.578017,0.816024,0.1,236.836
89,89,-6.17418,0.464727,-0.578017,0.816024,0.1,236.876
89,89,-6.18655,0.482182,-0.578017,0.816024,0.1,236.916
89,89,-6.19891,0.499636,-0.578017,0.816024,0.1,236.956
89,89,-6.21127,0.517091,-0.578017,0.816024,0.1,236.996
89,89,-6.22364,0.534545,-0.578017,0.816024,0.1,237.036
89,89,-6.236,0.552,-0.578017,0.816024,0.1,237.076
89,89,-6.24836,0.569455,-0.578017,0.816024,0.1,237.116
89,89,-6.26073,0.586909,-0.578017,0.816024,0.1,237.156
89,89,-6.27309,0.604364,-0.578017,0.816024,0.1,237.196
89,89,-6.28545,0.621818,-0.578017,0.816024,0.1,237.236
89,89,-6.29782,0.639273,-0.578017,0.816024,0.1,237.276
89,89,-6.31018,0.656727,-0.578017,0.816024,0.1,237.316
89,89,-6.32255,0.674182,-0.578017,0.816024,0.1,237.356
89,89,-6.33491,0.691636,-0.578017,0.816024,0.1,237.396
89,89,-6.34727,0.709091,-0.578017,0.816024,0.1,237.436
89,89,-6.35964,0.726545,-0.578017,0.816024,0.1,237.476
89,89,-6.372,0.744,-0.578017,0.816024,0.1,237.516
89,89,-6.38436,0.761455,-0.578017,0.816024,0.1,237.556
89,89,-6.39673,0.778909,-0.578017,0.816024,0.1,237.596
89,89,-6.40909,0.796364,-0.578017,0.816024,0.1,237.636
89,89,-6.42145,0.813818,-0.578017,0.816024,0.1,237.676
89,89,-6.43382,0.831273,-0.578017,0.816024,0.1,237.716
89,89,-6.44618,0.848727,-0.578017,0.816024,0.1,237.756
89,89,-6.45855,0.866182,-0.578017,0.816024,0.1,237.796
89,89,-6.47091,0.883636,-0.578017,0.816024,0.1,237.836
89,89,-6.48327,0.901091,-0.578017,0.816024,0.1,237.876
89,89,-6.49564,0.918545,-0.578017,0.816024,0.1,237.916
89,89,-6.508,0.936,-0.578017,0.816024,0.1,237.956
89,89,-6.52036,0.953455,-0.578017,0.816024,0.1,237.996
89,89,-6.53273,0.970909,-0.578017,0.816024,0.1,238.036
89,89,-6.54509,0.988364,-0.578017,0.816024,0.1,238.076
89,89,-6.55745,1.00582,-0.578017,0.816024,0.1,238.116
89,89,-6.56982,1.02327,-0.578017,0.816024,0.1,238.156
89,89,-6.58218,1.04073,-0.578017,0.816024,0.1,238.196
89,89,-6.59455,1.05818,-0.578017,0.816024,0.1,238.236
89,89,-6.60691,1.07564,-0.578017,0.816024,0.1,238.276
89,89,-6.61927,1.09309,-0.578017,0.816024,0.1,238.316
89,89,-6.63164,1.11055,-0.578017,0.816024,0.1,238.356
89,89,-6.644,1.128,-0.578017,0.816024,0.1,238.396
89,89,-6.65636,1.14545,-0.578017,0.816024,0.1,238.436
89,89,-6.66873,1.16291,-0.578017,0.816024,0.1,238.476
89,89,-6.68109,1.18036,-0.578017,0.816024,0.1,238.516
89,89,-6.69345,1.19782,-0.578017,0.816024,0.1,238.556
89,89,-6.70582,1.21527,-0.578017,0.816024,0.1,238.596
89,89,-6.71818,1.23273,-0.578017,0.816024,0.1,238.636
89,89,-6.73055,1.25018,-0.578017,0.816024,0.1,238.676
89,89,-6.74291,1.26764,-0.578017,0.816024,0.1,238.716
89,89,-6.75527,1.28509,-0.578017,0.816024,0.1,238.756
89,89,-6.76764,1.30255,-0.578017,0.816024,0.1,238.796
89,89,-6.78,1.32,-0.578017,0.816024,0.1,238.836
90,90,6.98,-2.2,-0.992083,0.12558,0.1,214.92
90,90,6.93949,-2.19487,-0.99193,0.126622,0.1,214.96
90,90,6.89897,-2.18974,-0.991776,0.127663,0.1,215
90,90,6.85846,-2.18462,-0.991623,0.128704,0.1,215.04
90,90,6.81795,-2.17949,-0.991469,0.129746,0.1,215.08
90,90,6.77744,-2.17436,-0.991315,0.130787,0.1,215.12
90,90,6.73692,-2.16923,-0.991162,0.131829,0.1,215.16
90,90,6.69641,-2.1641,-0.991008,0.13287,0.1,215.2
90,90,6.6559,-2.15897,-0.990855,0.133912,0.1,215.24
90,90,6.61538,-2.15385,-0.990701,0.134953,0.1,215.28
90,90,6.57487,-2.14872,-0.990547,0.135994,0.1,215.32
90,90,6.53436,-2.14359,-0.990394,0.137036,0.1,215.36
90,90,6.49385,-2.13846,-0.99024,0.138077,0.1,215.4
90,90,6.45333,-2.13333,-0.990087,0.139119,0.1,215.44
90,90,6.41282,-2.12821,-0.989933,0.14016,0.1,215.48
90,90,6.37231,-2.12308,-0.989779,0.141201,0.1,215.52
90,90,6.33179,-2.11795,-0.989626,0.142243,0.1,215.56
90,90,6.29128,-2.11282,-0.989472,0.143284,0.1,215.6
90,90,6.25077,-2.10769,-0.989319,0.144326,0.1,215.64
90,90,6.21026,-2.10256,-0.989165,0.145367,0.1,215.68
90,90,6.16974,-2.09744,-0.989011,0.146409,0.1,215.72
90,90,6.12923,-2.09231,-0.988858,0.14745,0.1,215.76
90,90,6.08872,-2.08718,-0.988704,0.148491,0.1,215.8
90,90,6.04821,-2.08205,-0.988551,0.149533,0.1,215.84
90,90,6.00769,-2.07692,-0.988397,0.150574,0.1,215.88
90,90,5.96718,-2.07179,-0.988243,0.151616,0.1,215.92
90,90,5.92667,-2.06667,-0.98809,0.152657,0.1,215.96
90,90,5.88615,-2.06154,-0.987936,0.153698,0.1,216
90,90,5.84564,-2.05641,-0.987782,0.15474,0.1,216.04
90,90,5.80513,-2.05128,-0.987629,0.155781,0.1,216.08
90,90,5.76462,-2.04615,-0.987475,0.156823,0.1,216.12
90,90,5.7241,-2.04103,-0.987322,0.157864,0.1,216.16
90,90,5.68359,-2.0359,-0.987168,0.158906,0.1,216.2
90,90,5.64308,-2.03077,-0.987014,0.159947,0.1,216.24
90,90,5.60256,-2.02564,-0.986861,0.160988,0.1,216.28
90,90,5.56205,-2.02051,-0.986707,0.16203,0.1,216.32
90,90,5.52154,-2.01538,-0.986554,0.163071,0.1,216.36
90,90,5.48103,-2.01026,-0.9864,0.164113,0.1,216.4
90,90,5.44051,-2.00513,-0.986246,0.165154,0.1,216.44
90,90,5.4,-2,-0.986093,0.166195,0.1,216.48
90,90,5.35316,-1.99211,-0.986279,0.164897,0.1,216.52
90,90,5.30632,-1.98421,-0.986464,0.163598,0.1,216.56
90,90,5.25947,-1.97632,-0.98665,0.162299,0.1,216.6
